,Unnamed: 0,recording id,timestamp [ns],name,type,wearer_name,has_corruption,door_sequence,matter_duration,life_duration,thought_duration,p1_duration,p2_duration,p3_duration,p4_duration,p5_duration,p6_duration,p7_duration,phone_pickups,phone_duration,overall_duration
80,80,d954354a-0daf-434e-b34d-fba86285e06d,1695735382629902000,phone.pickup,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
81,81,d954354a-0daf-434e-b34d-fba86285e06d,1695735388166812000,phone.putdown,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
82,82,d954354a-0daf-434e-b34d-fba86285e06d,1695735388905276000,p21.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
83,83,d954354a-0daf-434e-b34d-fba86285e06d,1695735392518274000,matter1.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
84,84,d954354a-0daf-434e-b34d-fba86285e06d,1695735393364196000,d1.in,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
85,85,d954354a-0daf-434e-b34d-fba86285e06d,1695735424572344000,phone.pickup,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
86,86,d954354a-0daf-434e-b34d-fba86285e06d,1695735464623544000,phone.putdown,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
87,87,d954354a-0daf-434e-b34d-fba86285e06d,1695735473825712000,matter1.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
88,88,d954354a-0daf-434e-b34d-fba86285e06d,1695735473825712000,d2.out,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
89,89,d954354a-0daf-434e-b34d-fba86285e06d,1695735478980102000,p41.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
90,90,d954354a-0daf-434e-b34d-fba86285e06d,1695735487393844000,p41.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
91,91,d954354a-0daf-434e-b34d-fba86285e06d,1695735492120466000,life1.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
92,92,d954354a-0daf-434e-b34d-fba86285e06d,1695735492120466000,d3.in,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
93,93,d954354a-0daf-434e-b34d-fba86285e06d,1695735581213446000,d3.out,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
94,94,d954354a-0daf-434e-b34d-fba86285e06d,1695735582775798000,life1.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
95,95,d954354a-0daf-434e-b34d-fba86285e06d,1695735583778342000,p42.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
96,96,d954354a-0daf-434e-b34d-fba86285e06d,1695735663937180000,p42.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
97,97,d954354a-0daf-434e-b34d-fba86285e06d,1695735670210690000,d3.in,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
98,98,d954354a-0daf-434e-b34d-fba86285e06d,1695735676774754000,life2.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
99,99,d954354a-0daf-434e-b34d-fba86285e06d,1695735697736052000,life2.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
100,100,d954354a-0daf-434e-b34d-fba86285e06d,1695735697736052000,d4.out,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
101,101,d954354a-0daf-434e-b34d-fba86285e06d,1695735707457482000,w51.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
102,102,d954354a-0daf-434e-b34d-fba86285e06d,1695735733229312000,w51.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
103,103,d954354a-0daf-434e-b34d-fba86285e06d,1695735751974647000,thought1.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
104,104,d954354a-0daf-434e-b34d-fba86285e06d,1695735751974647000,d6.in,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
105,105,d954354a-0daf-434e-b34d-fba86285e06d,1695735791841950000,phone.pickup,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
106,106,d954354a-0daf-434e-b34d-fba86285e06d,1695735796069947000,phone.putdown,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
107,107,d954354a-0daf-434e-b34d-fba86285e06d,1695735863263355000,phone.pickup,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
108,108,d954354a-0daf-434e-b34d-fba86285e06d,1695735898959930000,phone.putdown,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
109,109,d954354a-0daf-434e-b34d-fba86285e06d,1695736144756328000,thought1.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
110,110,d954354a-0daf-434e-b34d-fba86285e06d,1695736144756328000,d5.out,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
111,111,d954354a-0daf-434e-b34d-fba86285e06d,1695736162576374000,w61.begin,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
112,112,d954354a-0daf-434e-b34d-fba86285e06d,1695736172235855000,w61.end,cloud,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
113,113,d954354a-0daf-434e-b34d-fba86285e06d,1695736203726000000,recording.end,recording,D01-P011,False,"d1.in,d2.out,d3.in,d3.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:21.307438,0 days 00:01:30.655332,0 days 00:06:32.781681,0 days 00:04:16.418408,0 days 00:01:10.842014,,0 days 00:00:08.413742,,,,5.0,0 days 00:01:35.651010,0 days 00:19:53.243000
114,114,b726709d-b664-48c0-8161-0b5b8533d84b,1695735154155000000,recording.begin,recording,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
115,115,b726709d-b664-48c0-8161-0b5b8533d84b,1695735171281900000,p11.begin,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
116,116,b726709d-b664-48c0-8161-0b5b8533d84b,1695735207464904000,p11.end,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
117,117,b726709d-b664-48c0-8161-0b5b8533d84b,1695735225935084000,matter1.begin,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
118,118,b726709d-b664-48c0-8161-0b5b8533d84b,1695735225935084000,d1.in,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
119,119,b726709d-b664-48c0-8161-0b5b8533d84b,1695735310731212000,matter1.end,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
120,120,b726709d-b664-48c0-8161-0b5b8533d84b,1695735310731212000,d2.out,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
121,121,b726709d-b664-48c0-8161-0b5b8533d84b,1695735318230764000,p41.begin,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
122,122,b726709d-b664-48c0-8161-0b5b8533d84b,1695735373456996000,p41.end,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
123,123,b726709d-b664-48c0-8161-0b5b8533d84b,1695735393102908000,life1.begin,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
124,124,b726709d-b664-48c0-8161-0b5b8533d84b,1695735393102908000,d3.in,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
125,125,b726709d-b664-48c0-8161-0b5b8533d84b,1695735721395116000,life1.end,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
126,126,b726709d-b664-48c0-8161-0b5b8533d84b,1695735721395116000,d4.out,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
127,127,b726709d-b664-48c0-8161-0b5b8533d84b,1695735742898404000,thought1.begin,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
128,128,b726709d-b664-48c0-8161-0b5b8533d84b,1695735742898404000,d6.in,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
129,129,b726709d-b664-48c0-8161-0b5b8533d84b,1695736055110332000,thought1.end,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
130,130,b726709d-b664-48c0-8161-0b5b8533d84b,1695736055110332000,d5.out,cloud,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
131,131,b726709d-b664-48c0-8161-0b5b8533d84b,1695736178935000000,recording.end,recording,D05-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d5.out",0 days 00:01:24.796128,0 days 00:05:28.292208,0 days 00:05:12.211928,0 days 00:00:36.183004,,,0 days 00:00:55.226232,,,,,,0 days 00:17:04.780000
132,132,f40c32e2-0a77-4196-9936-64710274c8df,1695736190157000000,recording.begin,recording,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
133,133,f40c32e2-0a77-4196-9936-64710274c8df,1695736207231804000,p21.begin,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
134,134,f40c32e2-0a77-4196-9936-64710274c8df,1695736267126856000,exterior11.begin,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
135,135,f40c32e2-0a77-4196-9936-64710274c8df,1695736268137056000,p21.end,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
136,136,f40c32e2-0a77-4196-9936-64710274c8df,1695736337964952000,exterior11.end,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
137,137,f40c32e2-0a77-4196-9936-64710274c8df,1695736355487936000,d1.in,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
138,138,f40c32e2-0a77-4196-9936-64710274c8df,1695736355487936000,matter1.begin,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
139,139,f40c32e2-0a77-4196-9936-64710274c8df,1695736397630284000,phone.pickup,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
140,140,f40c32e2-0a77-4196-9936-64710274c8df,1695736486535756000,phone.putdown,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
141,141,f40c32e2-0a77-4196-9936-64710274c8df,1695736537818148000,phone.pickup,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
142,142,f40c32e2-0a77-4196-9936-64710274c8df,1695736579198048000,d2.out,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
143,143,f40c32e2-0a77-4196-9936-64710274c8df,1695736579198048000,matter1.end,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
144,144,f40c32e2-0a77-4196-9936-64710274c8df,1695736593211632000,phone.putdown,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
145,145,f40c32e2-0a77-4196-9936-64710274c8df,1695736600930924000,p41.begin,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
146,146,f40c32e2-0a77-4196-9936-64710274c8df,1695736640135328000,p41.end,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
147,147,f40c32e2-0a77-4196-9936-64710274c8df,1695736645469256000,exterior41.begin,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
148,148,f40c32e2-0a77-4196-9936-64710274c8df,1695736665368368000,phone.pickup,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
149,149,f40c32e2-0a77-4196-9936-64710274c8df,1695736667717388000,phone.putdown,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
150,150,f40c32e2-0a77-4196-9936-64710274c8df,1695736711049320000,exterior41.end,cloud,D03-P013,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:03:43.710112,0 days 00:07:42.575636,0 days 00:07:50.525324,,0 days 00:01:00.905252,,0 days 00:00:39.204404,,,,5.0,0 days 00:09:21.742888,0 days 00:25:56.444000
